,product_id,category_id,price,user_id,is_purchased
71,3900003,2053013552326770905,120.43,532684809,1
72,3900003,2053013552326770905,120.43,532684809,1
73,3900834,2053013552326770905,39.98,515649873,0
74,3900702,2053013552326770905,115.75,527761913,1
75,3900776,2053013552326770905,86.05,555310536,0
76,3900663,2053013552326770905,110.48,512892394,1
77,3900702,2053013552326770905,115.75,512892394,0
78,3900002,2053013552326770905,103.09,550401167,1
79,3900487,2053013552326770905,243.71,527041007,1
80,3900003,2053013552326770905,120.42,531150950,1
81,3900687,2053013552326770905,90.83,542831125,0
82,3900687,2053013552326770905,90.83,536738508,0
83,3900685,2053013552326770905,99.1,545641490,0
84,3900976,2053013552326770905,107.99,542277726,0
85,3900821,2053013552326770905,33.2,556469903,0
86,3900003,2053013552326770905,120.4,512834519,1
87,3900774,2053013552326770905,72.85,522584851,0
88,3900774,2053013552326770905,72.85,522584851,1
89,3900339,2053013552326770905,30.63,550058630,0
90,3900339,2053013552326770905,30.63,534326763,0
91,3900775,2053013552326770905,95.78,551194177,1
92,3900776,2053013552326770905,86.05,518691417,0
93,3900776,2053013552326770905,86.05,518691417,0
94,3900702,2053013552326770905,115.75,518691417,0
95,3900934,2053013552326770905,138.97,522031007,0
96,3900633,2053013552326770905,208.47,522031007,0
97,3901097,2053013552326770905,109.55,556563843,0
98,3900702,2053013552326770905,115.75,516807888,1
99,3900805,2053013552326770905,85.45,514730919,0
100,3900687,2053013552326770905,90.83,512531241,0
101,3900702,2053013552326770905,115.75,514398051,0
102,3900776,2053013552326770905,86.05,556576211,0
103,3900702,2053013552326770905,115.75,548009775,0
104,3900002,2053013552326770905,103.09,535241958,0
105,3900990,2053013552326770905,122.12,556565225,1
106,3900003,2053013552326770905,120.4,517190529,1
107,3900647,2053013552326770905,105.62,556581156,0
108,3900339,2053013552326770905,30.63,516517745,0
109,3900815,2053013552326770905,133.76,539731556,1
110,3900687,2053013552326770905,90.83,513268855,1
111,3900687,2053013552326770905,90.83,556592591,1
112,3900685,2053013552326770905,99.1,517045043,1
113,3900883,2053013552326770905,97.79,516301364,0
114,3900468,2053013552326770905,92.64,512531241,0
115,3900883,2053013552326770905,97.79,516301364,0
116,3900898,2053013552326770905,141.55,512375117,1
117,3900894,2053013552326770905,90.07,533936687,1
118,3900694,2053013552326770905,94.36,514104029,0
119,3900703,2053013552326770905,100.18,537399535,1
120,3900003,2053013552326770905,120.4,556615222,1
121,3900815,2053013552326770905,133.76,533090607,1
122,3900895,2053013552326770905,102.94,512733522,1
123,3900975,2053013552326770905,112.62,517595939,1
124,3900283,2053013552326770905,109.63,514029027,0
125,3900487,2053013552326770905,243.69,512731714,1
126,3900486,2053013552326770905,210.23,512731714,1
127,3900934,2053013552326770905,138.97,556632821,0
128,3900834,2053013552326770905,39.98,520478163,0
129,3900834,2053013552326770905,39.98,520478163,1
130,3900815,2053013552326770905,133.76,517963571,1
131,3900883,2053013552326770905,97.79,518691417,0
132,3900775,2053013552326770905,95.78,518691417,0
133,3900283,2053013552326770905,109.63,518691417,0
134,3900990,2053013552326770905,122.12,527036491,0
135,3901025,2053013552326770905,254.48,551290177,0
136,3900685,2053013552326770905,99.1,513435047,0
137,3900659,2053013552326770905,140.21,556649022,1
138,3900647,2053013552326770905,105.62,535606364,1
139,3900002,2053013552326770905,103.09,514447213,1
140,3900003,2053013552326770905,120.39,518511184,0
141,3900686,2053013552326770905,108.08,556644497,0
142,3900834,2053013552326770905,39.98,552009689,1
143,3900895,2053013552326770905,102.94,514939576,0
144,3900805,2053013552326770905,85.45,550498653,1
145,3900703,2053013552326770905,100.18,513014200,1
146,3900990,2053013552326770905,122.11,556306074,0
147,3900688,2053013552326770905,99.46,513435047,0
148,3900971,2053013552326770905,133.38,513272248,1
149,3900895,2053013552326770905,102.94,543206507,1
150,3900002,2053013552326770905,103.09,543043463,1
151,3900663,2053013552326770905,110.48,525197519,1
152,3900821,2053013552326770905,33.2,532439921,0
153,3900339,2053013552326770905,30.63,552731385,0
154,3900685,2053013552326770905,99.1,517544193,0
155,3901097,2053013552326770905,109.55,532046618,0
156,3900774,2053013552326770905,72.85,518425706,0
157,3900663,2053013552326770905,110.48,555008275,1
158,3900003,2053013552326770905,120.39,518511184,1
159,3901097,2053013552326770905,109.55,532046618,1
160,3900934,2053013552326770905,138.97,515453627,0
161,3900663,2053013552326770905,110.48,513681998,0
162,3900002,2053013552326770905,103.09,523294953,1
163,3900703,2053013552326770905,100.18,519516111,0
164,3900776,2053013552326770905,86.05,539561104,1
165,3900003,2053013552326770905,120.39,539390430,0
166,3900975,2053013552326770905,112.62,521155952,1
167,3900815,2053013552326770905,133.75,556737978,1
168,3900685,2053013552326770905,99.1,528403067,1
169,3900894,2053013552326770905,90.07,556739464,0
170,3900003,2053013552326770905,120.39,520665354,0
171,3900339,2053013552326770905,30.63,535385297,1
172,3900687,2053013552326770905,90.83,512506844,0
173,3900894,2053013552326770905,90.07,556739464,0
174,3900485,2053013552326770905,110.54,555598464,0
175,3900894,2053013552326770905,90.07,555235067,0
176,3901045,2053013552326770905,113.23,556591047,0
177,3900894,2053013552326770905,90.07,545265431,0
178,3900894,2053013552326770905,90.07,555235067,0
179,3900894,2053013552326770905,90.07,514822398,0
180,3900217,2053013552326770905,90.32,512716898,0
181,3900894,2053013552326770905,90.07,514822398,1
182,3900703,2053013552326770905,100.18,512716898,0
183,3900003,2053013552326770905,120.39,516810750,0
184,3900003,2053013552326770905,120.39,513208224,0
185,3900647,2053013552326770905,105.62,517582532,1
186,3900896,2053013552326770905,77.2,517454628,1
187,3900003,2053013552326770905,120.39,517958542,0
188,3900553,2053013552326770905,99.02,555151019,0
189,3900003,2053013552326770905,120.39,556773465,1
190,3900776,2053013552326770905,86.05,517281421,1
191,3900773,2053013552326770905,61.75,512869473,0
192,3900896,2053013552326770905,77.2,514074948,0
193,3900003,2053013552326770905,120.39,556580417,1
194,3900776,2053013552326770905,86.05,551506592,0
195,3900339,2053013552326770905,30.63,535914235,1
196,3900687,2053013552326770905,89.84,522467180,0
197,3900694,2053013552326770905,89.84,556807159,0
198,3900686,2053013552326770905,102.71,556644497,0
199,3900990,2053013552326770905,122.11,513777827,0
200,3900702,2053013552326770905,102.71,520205951,0
201,3900821,2053013552326770905,33.2,513713408,0
202,3900776,2053013552326770905,77.09,556818789,0
203,3900339,2053013552326770905,30.63,513713408,0
204,3900879,2053013552326770905,84.94,513312506,0
205,3900774,2053013552326770905,64.22,513312506,0
206,3900647,2053013552326770905,105.61,513312506,0
207,3900834,2053013552326770905,39.98,513376532,1
208,3900834,2053013552326770905,39.98,513376532,0
209,3900894,2053013552326770905,66.75,544030484,1
210,3900895,2053013552326770905,77.04,556841237,0
211,3900687,2053013552326770905,89.84,527448278,1
212,3900687,2053013552326770905,89.84,522369241,0
213,3900647,2053013552326770905,105.61,523494091,1
214,3900688,2053013552326770905,84.69,522369241,0
215,3900002,2053013552326770905,94.98,556663163,0
216,3901097,2053013552326770905,109.55,522031007,1
217,3900003,2053013552326770905,120.39,512852971,1
218,3900687,2053013552326770905,89.84,514483281,0
219,3900687,2053013552326770905,89.84,514483281,0
220,3900688,2053013552326770905,84.69,515616020,0
221,3900688,2053013552326770905,84.69,514483281,1
222,3900895,2053013552326770905,77.04,514105764,0
223,3900468,2053013552326770905,76.96,514416946,0
224,3900686,2053013552326770905,102.71,515616020,0
225,3900002,2053013552326770905,94.98,514456830,1
226,3900002,2053013552326770905,94.98,514416946,1
227,3900774,2053013552326770905,64.22,515932310,0
228,3900776,2053013552326770905,77.09,515932310,1
229,3900002,2053013552326770905,94.98,514082972,0
230,3900686,2053013552326770905,102.71,515616020,1
231,3900686,2053013552326770905,102.71,528065738,0
232,3900774,2053013552326770905,64.22,539327927,1
233,3900002,2053013552326770905,94.98,499668583,1
234,3900990,2053013552326770905,122.11,547200130,0
235,3900694,2053013552326770905,89.84,523772017,0
236,3900774,2053013552326770905,64.22,555165157,1
237,3900834,2053013552326770905,39.98,539540006,1
238,3900468,2053013552326770905,76.96,514416946,1
239,3901097,2053013552326770905,109.55,522031007,1
240,3900003,2053013552326770905,120.39,514709846,0
241,3901097,2053013552326770905,109.55,537771355,0
242,3900654,2053013552326770905,93.16,541322412,0
243,3900990,2053013552326770905,122.11,533692794,1
244,3900894,2053013552326770905,66.75,515257831,0
245,3900895,2053013552326770905,77.04,513579428,1
246,3900702,2053013552326770905,102.71,554973783,0
247,3900880,2053013552326770905,97.79,513579428,1
248,3901097,2053013552326770905,109.55,522031007,1
249,3900003,2053013552326770905,120.39,556928652,0
250,3900685,2053013552326770905,99.1,554438747,0
251,3900774,2053013552326770905,64.22,551638189,0
252,3900002,2053013552326770905,94.98,541322412,0
253,3900702,2053013552326770905,102.71,554973783,0
254,3900687,2053013552326770905,89.84,519236410,1
255,3900815,2053013552326770905,118.15,526987423,0
256,3900468,2053013552326770905,76.96,525808642,1
257,3900990,2053013552326770905,122.11,519645788,1
258,3900339,2053013552326770905,30.86,537517071,0
259,3900485,2053013552326770905,110.53,534561460,0
260,3900774,2053013552326770905,72.85,517368305,0
261,3900934,2053013552326770905,138.97,517893114,1
262,3900002,2053013552326770905,103.09,514952126,0
263,3900217,2053013552326770905,90.32,531378520,0
264,3900834,2053013552326770905,39.98,552149360,0
265,3900686,2053013552326770905,107.0,514028412,0
266,3900688,2053013552326770905,98.47,514028412,1
267,3900687,2053013552326770905,89.83,514028412,0
268,3900486,2053013552326770905,208.12,512733999,1
269,3900774,2053013552326770905,72.85,517368305,0
270,3900774,2053013552326770905,72.85,517368305,1
271,3900003,2053013552326770905,120.39,516949614,0
272,3900860,2053013552326770905,94.57,515051111,0
273,3900003,2053013552326770905,120.39,516949614,1
274,3900486,2053013552326770905,208.12,514526256,1
275,3900647,2053013552326770905,105.61,514127344,0
276,3900486,2053013552326770905,208.12,520228928,1
277,3900002,2053013552326770905,103.09,515215158,1
278,3900003,2053013552326770905,120.39,520228928,0
279,3900003,2053013552326770905,120.39,545252944,1
280,3900702,2053013552326770905,115.76,554973783,1
281,3900834,2053013552326770905,39.98,544207543,0
282,3900896,2053013552326770905,77.2,533009252,0
283,3900486,2053013552326770905,208.12,520228928,1
284,3900217,2053013552326770905,90.32,554429899,0
285,3900002,2053013552326770905,103.09,513319004,0
286,3900339,2053013552326770905,30.86,519247232,1
287,3900815,2053013552326770905,133.74,542226027,0
288,3900815,2053013552326770905,133.74,513335919,0
289,3900860,2053013552326770905,94.57,551587317,1
290,3900003,2053013552326770905,120.38,513328878,1
291,3900773,2053013552326770905,61.75,522366440,0
292,3900647,2053013552326770905,105.61,514620153,0
293,3900703,2053013552326770905,99.18,518754922,0
294,3900487,2053013552326770905,243.68,512530976,1
295,3900815,2053013552326770905,133.74,512529030,1
296,3900703,2053013552326770905,99.18,516471650,1
297,3900694,2053013552326770905,89.83,516079865,0
298,3900971,2053013552326770905,133.37,513272248,1
299,3900971,2053013552326770905,133.37,549336843,0
300,3900003,2053013552326770905,120.38,522046314,0
301,3900485,2053013552326770905,110.53,557087433,0
302,3900003,2053013552326770905,120.38,516949614,1
303,3900971,2053013552326770905,133.37,549754256,0
304,3900663,2053013552326770905,109.37,551537289,0
305,3900834,2053013552326770905,39.98,557148847,0
306,3900702,2053013552326770905,115.76,540969819,0
307,3900694,2053013552326770905,89.83,544079608,1
308,3900702,2053013552326770905,115.76,555593952,0
309,3900815,2053013552326770905,133.74,550624254,1
310,3900339,2053013552326770905,30.86,518175318,0
311,3900687,2053013552326770905,89.83,557217769,1
312,3900486,2053013552326770905,210.21,557220092,1
313,3900775,2053013552326770905,95.76,518646993,0
314,3900775,2053013552326770905,95.76,543203291,0
315,3900339,2053013552326770905,30.86,519306237,0
316,3900339,2053013552326770905,30.86,514769616,0
317,3900003,2053013552326770905,120.38,520849053,1
318,3900702,2053013552326770905,115.75,514224921,0
319,3900713,2053013552326770905,115.81,514224921,0
320,3900003,2053013552326770905,120.38,528003615,1
321,3900003,2053013552326770905,120.38,557234491,0
322,3900702,2053013552326770905,115.75,529035447,1
323,3900003,2053013552326770905,120.38,514127344,0
324,3900003,2053013552326770905,120.38,515257530,0
325,3900485,2053013552326770905,110.52,557087433,1
326,3901097,2053013552326770905,109.55,514127344,0
327,3900986,2053013552326770905,119.53,514127344,0
328,3900339,2053013552326770905,30.86,513372127,1
329,3900834,2053013552326770905,39.98,513376532,0
330,3900834,2053013552326770905,39.98,513376532,0
331,3900663,2053013552326770905,110.48,516337422,0
332,3900990,2053013552326770905,122.1,512577893,0
333,3900003,2053013552326770905,120.38,545700490,0
334,3900058,2053013552326770905,123.53,545700490,1
335,3900776,2053013552326770905,86.05,512765143,0
336,3900990,2053013552326770905,122.1,512545987,1
337,3900896,2053013552326770905,77.2,514056080,0
338,3900975,2053013552326770905,112.62,515901252,0
339,3900894,2053013552326770905,90.07,514056080,0
340,3900003,2053013552326770905,120.38,513685712,0
341,3900895,2053013552326770905,102.94,514056080,0
342,3900774,2053013552326770905,72.85,515196455,0
343,3900002,2053013552326770905,103.09,546216889,0
344,3900647,2053013552326770905,105.6,546216889,0
345,3900685,2053013552326770905,99.1,522703579,1
346,3900647,2053013552326770905,105.6,532254052,0
347,3900217,2053013552326770905,90.32,557254308,0
348,3900776,2053013552326770905,86.05,516337422,0
349,3900058,2053013552326770905,123.53,557258855,1
350,3900339,2053013552326770905,30.86,553349465,0
351,3900339,2053013552326770905,30.86,557262533,0
352,3900686,2053013552326770905,107.0,543364760,0
353,3900339,2053013552326770905,30.86,538338352,1
354,3900975,2053013552326770905,112.62,515901252,1
355,3900003,2053013552326770905,120.38,518615185,0
356,3901097,2053013552326770905,109.55,536890496,0
357,3900647,2053013552326770905,105.6,522046314,1
358,3900003,2053013552326770905,120.38,535769996,0
359,3900834,2053013552326770905,39.98,555858407,1
360,3900058,2053013552326770905,123.53,514637641,0
361,3900003,2053013552326770905,120.38,515257530,0
362,3900485,2053013552326770905,110.52,556754134,1
363,3900834,2053013552326770905,39.98,556660767,1
364,3900774,2053013552326770905,72.85,544596073,0
365,3900058,2053013552326770905,123.53,557258855,1
366,3900980,2053013552326770905,200.75,517529798,0
367,3900894,2053013552326770905,90.07,544596073,0
368,3900003,2053013552326770905,120.38,517958542,1
369,3900003,2053013552326770905,120.38,517958542,1
370,3900003,2053013552326770905,120.38,519976617,0
371,3900776,2053013552326770905,86.05,544175246,0
372,3900003,2053013552326770905,120.38,512956064,1
373,3900990,2053013552326770905,122.1,512451070,0
374,3900971,2053013552326770905,133.36,557301794,0
375,3900647,2053013552326770905,105.6,546247248,0
376,3900339,2053013552326770905,30.86,540849077,1
377,3900934,2053013552326770905,138.97,518741903,0
378,3900686,2053013552326770905,107.0,543396556,1
379,3900990,2053013552326770905,122.1,527727765,1
380,3900776,2053013552326770905,86.05,515624880,0
381,3900702,2053013552326770905,115.75,514518972,0
382,3900895,2053013552326770905,102.94,538414437,1
383,3900339,2053013552326770905,30.86,519071448,1
384,3900687,2053013552326770905,90.83,532053950,0
385,3900815,2053013552326770905,133.74,516840078,0
386,3900686,2053013552326770905,107.0,557325889,1
387,3900834,2053013552326770905,39.98,513376532,0
388,3900663,2053013552326770905,110.48,533342629,0
389,3900686,2053013552326770905,107.0,557325889,1
390,3900990,2053013552326770905,122.1,517263902,1
391,3900663,2053013552326770905,110.48,521955932,0
392,3900003,2053013552326770905,120.38,557342474,0
393,3900894,2053013552326770905,90.07,513262114,0
394,3900894,2053013552326770905,90.07,513262114,1
395,3900703,2053013552326770905,100.18,518618590,1
396,3900654,2053013552326770905,93.16,514766979,1
397,3900971,2053013552326770905,133.36,513357796,0
398,3900217,2053013552326770905,90.32,514635217,0
399,3900487,2053013552326770905,243.67,515330429,0
400,3900339,2053013552326770905,30.86,512876451,0
401,3900339,2053013552326770905,30.86,554760502,1
402,3900834,2053013552326770905,39.98,533171323,1
403,3900002,2053013552326770905,103.09,557388803,0
404,3900776,2053013552326770905,86.05,540993036,0
405,3900486,2053013552326770905,210.21,515479784,0
406,3900003,2053013552326770905,120.38,514709846,1
407,3900339,2053013552326770905,30.86,521178158,1
408,3900895,2053013552326770905,102.94,552634808,1
409,3900647,2053013552326770905,105.6,547109970,0
410,3900898,2053013552326770905,141.55,523324905,0
411,3900702,2053013552326770905,115.75,516450088,0
412,3901097,2053013552326770905,109.55,513019085,1
413,3900776,2053013552326770905,86.05,554794444,1
414,3900990,2053013552326770905,122.1,512378237,0
415,3900339,2053013552326770905,30.86,545647117,0
416,3900003,2053013552326770905,120.38,545629241,1
417,3900685,2053013552326770905,99.1,524920203,0
418,3900685,2053013552326770905,99.1,550979025,1
419,3900003,2053013552326770905,120.38,513056577,0
420,3900776,2053013552326770905,86.05,540993036,1
421,3900663,2053013552326770905,110.48,553041299,0
422,3900003,2053013552326770905,120.38,512487065,1
423,3900002,2053013552326770905,103.09,514952126,1
424,3900002,2053013552326770905,103.09,521551743,1
425,3900002,2053013552326770905,103.09,514952126,0
426,3900776,2053013552326770905,86.05,544417628,0
427,3900002,2053013552326770905,103.09,518414708,1
428,3900834,2053013552326770905,39.98,519071448,1
429,3900002,2053013552326770905,103.09,518414708,1
430,3900002,2053013552326770905,103.09,538937883,0
431,3900003,2053013552326770905,120.37,512900599,0
432,3900003,2053013552326770905,120.37,535002316,0
433,3900776,2053013552326770905,86.05,535164712,1
434,3900833,2053013552326770905,77.22,544596073,0
435,3900815,2053013552326770905,126.77,539677596,0
436,3900003,2053013552326770905,118.25,532815074,0
437,3900002,2053013552326770905,103.09,539677596,0
438,3900647,2053013552326770905,103.3,539677596,1
439,3900003,2053013552326770905,118.25,512725644,1
440,3900860,2053013552326770905,94.54,515082518,1
441,3900003,2053013552326770905,118.25,553041299,1
442,3900003,2053013552326770905,118.25,527297772,0
443,3900002,2053013552326770905,103.08,512950964,0
444,3900003,2053013552326770905,118.25,518732680,0
445,3900687,2053013552326770905,89.28,517643619,0
446,3900860,2053013552326770905,94.54,520639332,0
447,3900815,2053013552326770905,126.77,534274216,1
448,3900554,2053013552326770905,85.38,514607619,1
449,3900339,2053013552326770905,30.86,537517071,0
450,3900003,2053013552326770905,118.25,549206646,0
451,3900003,2053013552326770905,118.25,549206646,1
452,3900002,2053013552326770905,103.08,518633056,0
453,3900003,2053013552326770905,118.25,549206646,0
454,3900647,2053013552326770905,103.3,556675917,0
455,3900493,2053013552326770905,256.26,527865692,1
456,3900685,2053013552326770905,99.1,547806043,1
457,3900990,2053013552326770905,122.07,538330794,1
458,3900493,2053013552326770905,256.26,527865692,1
459,3900493,2053013552326770905,256.26,527865692,1
460,3900834,2053013552326770905,39.98,541991207,1
461,3900860,2053013552326770905,94.54,513001877,0
462,3900685,2053013552326770905,99.1,544677110,1
463,3900003,2053013552326770905,118.25,549030393,1
464,3900976,2053013552326770905,107.92,546572815,0
465,3900002,2053013552326770905,103.08,558155392,1
466,3900663,2053013552326770905,110.48,512501623,1
467,3900003,2053013552326770905,118.25,512805778,0
468,3900003,2053013552326770905,118.25,527116185,0
469,3900002,2053013552326770905,103.08,514242684,1
470,3900663,2053013552326770905,110.48,518942602,0
471,3900003,2053013552326770905,118.25,523075140,1
472,3900688,2053013552326770905,91.56,543649811,0
473,3900003,2053013552326770905,118.25,557935945,1
474,3900003,2053013552326770905,118.25,550620690,0
475,3900493,2053013552326770905,256.26,529397967,1
476,3900339,2053013552326770905,30.86,537517071,1
477,3900554,2053013552326770905,85.38,543649811,0
478,3900002,2053013552326770905,103.08,527116185,0
479,3900837,2053013552326770905,76.89,513023961,0
480,3900002,2053013552326770905,103.08,512838337,1
481,3900657,2053013552326770905,105.09,513023961,0
482,3900002,2053013552326770905,103.08,539296659,0
483,3900002,2053013552326770905,103.08,539296659,0
484,3900002,2053013552326770905,103.08,539296659,0
485,3900003,2053013552326770905,118.25,540514785,0
486,3900003,2053013552326770905,118.25,543543931,0
487,3900002,2053013552326770905,103.08,517163938,1
488,3900003,2053013552326770905,118.25,515781444,1
489,3900815,2053013552326770905,126.77,519435575,0
490,3900990,2053013552326770905,122.07,452056450,0
491,3900860,2053013552326770905,94.54,530264135,0
492,3900339,2053013552326770905,30.86,534837825,1
493,3900002,2053013552326770905,103.08,525876751,1
494,3900486,2053013552326770905,203.07,519199725,1
495,3900003,2053013552326770905,118.25,545629241,0
496,3900002,2053013552326770905,103.08,553717224,0
497,3900003,2053013552326770905,118.25,518532814,0
498,3900002,2053013552326770905,103.08,518532814,0
499,3900002,2053013552326770905,103.08,517170411,0
500,3900003,2053013552326770905,118.25,516064564,0
501,3900002,2053013552326770905,103.08,529202502,1
502,3900002,2053013552326770905,103.08,547010646,1
503,3900703,2053013552326770905,97.54,547477829,0
504,3900815,2053013552326770905,126.77,525584436,1
505,3900003,2053013552326770905,118.25,545629241,1
506,3900003,2053013552326770905,118.25,532600912,1
507,3900339,2053013552326770905,30.86,512601323,1
508,3900687,2053013552326770905,89.18,516438736,0
509,3900694,2053013552326770905,86.86,516438736,0
510,3900339,2053013552326770905,30.86,530100397,0
511,3900834,2053013552326770905,39.98,513376532,0
512,3900815,2053013552326770905,126.77,519139294,0
513,3900694,2053013552326770905,86.86,516438736,0
514,3900685,2053013552326770905,99.1,516438736,1
515,3900002,2053013552326770905,103.08,552740306,0
516,3900663,2053013552326770905,110.48,558645026,0
517,3900663,2053013552326770905,110.48,540514785,0
518,3900776,2053013552326770905,87.39,544596073,1
519,3900686,2053013552326770905,109.89,515912023,0
520,3900002,2053013552326770905,103.08,540118850,0
521,3900002,2053013552326770905,103.08,515912023,0
522,3900003,2053013552326770905,123.53,516812212,1
523,3900339,2053013552326770905,30.86,552836029,0
524,3900002,2053013552326770905,103.08,516901890,1
525,3900815,2053013552326770905,126.77,516840078,0
526,3900003,2053013552326770905,118.25,512698755,0
527,3900002,2053013552326770905,112.46,551710573,1
528,3900834,2053013552326770905,39.98,543001814,0
529,3900339,2053013552326770905,30.86,515959815,1
530,3900552,2053013552326770905,85.83,515060833,0
531,3900686,2053013552326770905,109.89,542981265,0
532,3900002,2053013552326770905,103.07,518942602,0
533,3900003,2053013552326770905,118.25,512494408,1
534,3900003,2053013552326770905,118.25,512805778,1
535,3900003,2053013552326770905,118.25,516901890,1
536,3900493,2053013552326770905,288.26,516369195,0
537,3900486,2053013552326770905,201.84,532016535,1
538,3900971,2053013552326770905,128.45,512825843,1
539,3900860,2053013552326770905,94.5,517931100,0
540,3900663,2053013552326770905,110.48,526553714,0
541,3900002,2053013552326770905,103.06,519066130,1
542,3900657,2053013552326770905,105.05,552879411,0
543,3900002,2053013552326770905,103.06,518935469,1
544,3900815,2053013552326770905,126.77,527988447,1
545,3900339,2053013552326770905,30.86,514184003,0
546,3900647,2053013552326770905,103.29,539677596,1
547,3900002,2053013552326770905,103.06,516671244,0
548,3900002,2053013552326770905,103.06,541853417,0
549,3900002,2053013552326770905,103.06,516738707,0
550,3900002,2053013552326770905,103.06,544584414,1
551,3900686,2053013552326770905,109.89,514354495,1
552,3900339,2053013552326770905,30.86,512500300,0
553,3900648,2053013552326770905,114.75,559235486,0
554,3900339,2053013552326770905,30.86,558814516,1
555,3900486,2053013552326770905,201.84,512834190,0
556,3900685,2053013552326770905,99.46,529028517,1
557,3900002,2053013552326770905,94.98,516738707,1
558,3900486,2053013552326770905,201.84,512542311,1
559,3900990,2053013552326770905,122.02,556576630,1
560,3900003,2053013552326770905,118.25,549210018,1
561,3900654,2053013552326770905,97.02,522468779,0
562,3900776,2053013552326770905,77.09,515545049,1
563,3900486,2053013552326770905,201.84,517616294,1
564,3900755,2053013552326770905,107.81,559416752,1
565,3900985,2053013552326770905,126.77,515080519,0
566,3900776,2053013552326770905,77.09,527829311,0
567,3900687,2053013552326770905,89.18,552896901,0
568,3900339,2053013552326770905,30.86,534837825,0
569,3900834,2053013552326770905,39.98,534837825,0
570,3900688,2053013552326770905,91.56,543065843,1
571,3900685,2053013552326770905,99.46,512940136,1
572,3900686,2053013552326770905,109.89,514354495,1
573,3900815,2053013552326770905,133.66,551864191,0
574,3900002,2053013552326770905,103.29,559244139,1
575,3900703,2053013552326770905,97.54,514458813,1
576,3900339,2053013552326770905,30.86,535741417,1
577,3900815,2053013552326770905,133.65,555060373,0
578,3900815,2053013552326770905,133.65,555060373,0
579,3900815,2053013552326770905,133.65,549876739,0
580,3900002,2053013552326770905,103.29,518633056,0
